Time (s),Sample #,Amplitude,BPM,Lead Off
29.165,6685,116,68.1,0
29.183,6686,48,68.1,0
29.183,6687,-5,68.1,0
29.183,6688,-43,68.1,0
29.183,6689,-65,68.1,0
29.213,6690,-74,68.1,0
29.213,6691,-76,68.1,0
29.213,6692,-76,68.1,0
29.213,6693,-77,68.1,0
29.233,6694,-78,68.1,0
29.233,6695,-80,68.1,0
29.233,6696,-79,68.1,0
29.233,6697,-77,68.1,0
29.256,6698,-75,68.1,0
29.256,6699,-72,68.1,0
29.256,6700,-70,68.1,0
29.256,6701,-67,68.1,0
29.277,6702,-64,68.1,0
29.277,6703,-62,68.1,0
29.277,6704,-58,68.1,0
29.277,6705,-56,68.1,0
29.299,6706,-53,68.1,0
29.299,6707,-51,68.1,0
29.299,6708,-48,68.1,0
29.299,6709,-44,68.1,0
29.313,6710,-41,68.1,0
29.313,6711,-39,68.1,0
29.313,6712,-36,68.1,0
29.313,6713,-32,68.1,0
29.332,6714,-29,68.1,0
29.332,6715,-27,68.1,0
29.332,6716,-23,68.1,0
29.332,6717,-20,68.1,0
29.356,6718,-16,68.1,0
29.356,6719,-12,68.1,0
29.356,6720,-8,68.1,0
29.356,6721,-4,68.1,0
29.356,6722,-1,68.1,0
29.373,6723,1,68.1,0
29.373,6724,4,68.1,0
29.373,6725,7,68.1,0
29.373,6726,9,68.1,0
29.373,6727,11,68.1,0
29.373,6728,14,68.1,0
29.394,6729,17,68.1,0
29.394,6730,19,68.1,0
29.395,6731,21,68.1,0
29.395,6732,22,68.1,0
29.395,6733,24,68.1,0
29.413,6734,25,68.1,0
29.414,6735,26,68.1,0
29.414,6736,27,68.1,0
29.414,6737,28,68.1,0
29.414,6738,29,68.1,0
29.442,6739,29,68.1,0
29.442,6740,29,68.1,0
29.442,6741,28,68.1,0
29.442,6742,28,68.1,0
29.442,6743,28,68.1,0
29.465,6744,27,68.1,0
29.465,6745,26,68.1,0
29.465,6746,25,68.1,0
29.465,6747,23,68.1,0
29.466,6748,22,68.1,0
29.485,6749,21,68.1,0
29.485,6750,19,68.1,0
29.486,6751,18,68.1,0
29.486,6752,16,68.1,0
29.486,6753,15,68.1,0
29.503,6754,14,68.1,0
29.503,6755,13,68.1,0
29.503,6756,12,68.1,0
29.503,6757,11,68.1,0
29.503,6758,10,68.1,0
29.527,6759,9,68.1,0
29.527,6760,9,68.1,0
29.527,6761,9,68.1,0
29.527,6762,10,68.1,0
29.527,6763,10,68.1,0
29.527,6764,11,68.1,0
29.546,6765,11,68.1,0
29.546,6766,12,68.1,0
29.546,6767,12,68.1,0
29.546,6768,13,68.1,0
29.546,6769,14,68.1,0
29.565,6770,15,68.1,0
29.565,6771,15,68.1,0
29.565,6772,15,68.1,0
29.565,6773,16,68.1,0
29.565,6774,16,68.1,0
29.586,6775,17,68.1,0
29.586,6776,18,68.1,0
29.586,6777,18,68.1,0
29.586,6778,19,68.1,0
29.586,6779,20,68.1,0
29.615,6780,21,68.1,0
29.615,6781,21,68.1,0
29.615,6782,22,68.1,0
29.615,6783,22,68.1,0
29.615,6784,23,68.1,0
29.624,6785,23,68.1,0
29.624,6786,22,68.1,0
29.624,6787,22,68.1,0
29.624,6788,21,68.1,0
29.624,6789,21,68.1,0
29.644,6790,21,68.1,0
29.644,6791,21,68.1,0
29.644,6792,21,68.1,0
29.644,6793,22,68.1,0
29.644,6794,22,68.1,0
29.676,6795,22,68.1,0
29.676,6796,22,68.1,0
29.676,6797,21,68.1,0
29.676,6798,23,68.1,0
29.676,6799,21,68.1,0
29.692,6800,22,68.1,0
29.692,6801,21,68.1,0
29.693,6802,20,68.1,0
29.693,6803,23,68.1,0
29.693,6804,22,68.1,0
29.717,6805,24,68.1,0
29.717,6806,24,68.1,0
29.717,6807,23,68.1,0
29.717,6808,25,68.1,0
29.717,6809,25,68.1,0
29.733,6810,26,68.1,0
29.733,6811,26,68.1,0
29.733,6812,25,68.1,0
29.733,6813,25,68.1,0
29.733,6814,24,68.1,0
29.757,6815,24,68.1,0
29.757,6816,24,68.1,0
29.757,6817,23,68.1,0
29.757,6818,24,68.1,0
29.757,6819,23,68.1,0
29.776,6820,24,68.1,0
29.776,6821,23,68.1,0
29.776,6822,22,68.1,0
29.776,6823,23,68.1,0
29.776,6824,22,68.1,0
29.792,6825,23,68.1,0
29.792,6826,23,68.1,0
29.792,6827,23,68.1,0
29.792,6828,24,68.1,0
29.792,6829,23,68.1,0
29.812,6830,26,68.1,0
29.813,6831,25,68.1,0
29.813,6832,27,68.1,0
29.813,6833,25,68.1,0
29.813,6834,24,68.1,0
29.834,6835,26,68.1,0
29.834,6836,25,68.1,0
29.834,6837,26,68.1,0
29.834,6838,24,68.1,0
29.834,6839,23,68.1,0
29.852,6840,25,68.1,0
29.852,6841,25,68.1,0
29.852,6842,28,68.1,0
29.852,6843,29,68.1,0
29.852,6844,29,68.1,0
29.872,6845,30,68.1,0
29.872,6846,32,68.1,0
29.872,6847,35,68.1,0
29.872,6848,41,68.1,0
29.872,6849,48,67.7,0
29.906,6850,55,67.7,0
29.906,6851,60,67.7,0
29.906,6852,64,67.7,0
29.906,6853,67,67.7,0
29.906,6854,68,67.7,0
29.933,6855,67,67.7,0
29.933,6856,64,67.7,0
29.933,6857,59,67.7,0
29.933,6858,53,67.7,0
29.933,6859,47,67.7,0
29.942,6860,41,67.7,0
29.942,6861,35,67.7,0
29.942,6862,28,67.7,0
29.942,6863,23,67.7,0
29.942,6864,18,67.7,0
29.963,6865,14,67.7,0
29.963,6866,11,67.7,0
29.963,6867,8,67.7,0
29.963,6868,5,67.7,0
29.963,6869,2,67.7,0
29.963,6870,0,67.7,1
29.983,6871,-2,67.7,0
29.983,6872,-4,67.7,0
29.983,6873,-6,67.7,0
29.983,6874,-7,67.7,0
29.983,6875,-9,67.7,0
30.003,6876,-12,67.7,0
30.003,6877,-19,67.7,0
30.003,6878,-31,67.7,0
30.003,6879,-46,67.7,0
30.024,6880,-64,67.7,0
30.024,6881,-78,67.7,0
30.024,6882,-76,67.7,0
30.024,6883,-48,67.7,0
30.045,6884,1,67.7,0
30.045,6885,66,67.7,0
30.045,6886,135,67.7,0
30.045,6887,194,67.7,0
30.063,6888,244,67.7,0
30.063,6889,259,67.7,0
30.063,6890,240,67.7,0
30.063,6891,204,67.7,0
30.083,6892,150,67.7,0
30.083,6893,113,67.7,0
30.083,6894,86,67.7,0
30.083,6895,64,67.7,0
30.083,6896,43,67.7,0
30.103,6897,23,67.7,0
30.103,6898,6,67.7,0
30.103,6899,-7,67.7,0
30.103,6900,-18,67.7,0
30.103,6901,-26,67.7,0
30.133,6902,-32,67.7,0
30.133,6903,-37,67.7,0
30.133,6904,-41,67.7,0
30.133,6905,-44,67.7,0
30.154,6906,-46,67.7,0
30.154,6907,-46,67.7,0
30.154,6908,-47,67.7,0
30.154,6909,-46,67.7,0
30.172,6910,-47,67.7,0
30.172,6911,-48,67.7,0
30.172,6912,-48,67.7,0
30.172,6913,-47,67.7,0
30.193,6914,-45,67.7,0
30.193,6915,-44,67.7,0
30.193,6916,-42,67.7,0
30.193,6917,-41,67.7,0
30.212,6918,-40,67.7,0
30.212,6919,-39,67.7,0
30.212,6920,-37,67.7,0
30.212,6921,-35,67.7,0
30.235,6922,-33,67.7,0
30.235,6923,-31,67.7,0
30.235,6924,-29,67.7,0
30.235,6925,-28,67.7,0
30.253,6926,-26,67.7,0
30.253,6927,-24,67.7,0
30.253,6928,-21,67.7,0
30.253,6929,-19,67.7,0
30.272,6930,-18,67.7,0
30.272,6931,-16,67.7,0
30.272,6932,-14,67.7,0
30.272,6933,-12,67.7,0
30.295,6934,-10,67.7,0
30.295,6935,-8,67.7,0
30.295,6936,-7,67.7,0
30.295,6937,-6,67.7,0
30.312,6938,-5,67.7,0
30.312,6939,-4,67.7,0
30.313,6940,-3,67.7,0
30.313,6941,-3,67.7,0
30.313,6942,-4,67.7,0
30.343,6943,-5,67.7,0
30.343,6944,-5,67.7,0
30.343,6945,-6,67.7,0
30.343,6946,-7,67.7,0
30.343,6947,-9,67.7,0
30.366,6948,-11,67.7,0
30.366,6949,-13,67.7,0
30.366,6950,-16,67.7,0
30.366,6951,-18,67.7,0
30.385,6952,-20,67.7,0
30.385,6953,-21,67.7,0
30.385,6954,-23,67.7,0
30.385,6955,-25,67.7,0
30.402,6956,-26,67.7,0
30.402,6957,-27,67.7,0
30.402,6958,-28,67.7,0
30.402,6959,-28,67.7,0
30.425,6960,-28,67.7,0
30.425,6961,-28,67.7,0
30.425,6962,-28,67.7,0
30.425,6963,-28,67.7,0
30.453,6964,-26,67.7,0
30.453,6965,-25,67.7,0
30.453,6966,-20,67.7,0
30.453,6967,-20,67.7,0
30.466,6968,-16,67.7,0
30.466,6969,-16,67.7,0
30.466,6970,-16,67.7,0
30.466,6971,-14,67.7,0
30.482,6972,-13,67.7,0
30.482,6973,-11,67.7,0
30.482,6974,-11,67.7,0
30.482,6975,-10,67.7,0
30.508,6976,-10,67.7,0
30.508,6977,-9,67.7,0
30.508,6978,-8,67.7,0
30.508,6979,-7,67.7,0
30.508,6980,-7,67.7,0
30.522,6981,-5,67.7,0
30.522,6982,-6,67.7,0
30.522,6983,-5,67.7,0
30.522,6984,-6,67.7,0
30.522,6985,-6,67.7,0
30.543,6986,-5,67.7,0
30.543,6987,-6,67.7,0
30.543,6988,-5,67.7,0
30.543,6989,-7,67.7,0
30.543,6990,-8,67.7,0
30.574,6991,-7,67.7,0
30.574,6992,-9,67.7,0
30.574,6993,-8,67.7,0
30.574,6994,-9,67.7,0
30.574,6995,-10,67.7,0
30.592,6996,-8,67.7,0
30.592,6997,-9,67.7,0
30.592,6998,-8,67.7,0
30.592,6999,-8,67.7,0
30.592,7000,-9,67.7,0
30.612,7001,-7,67.7,0
30.612,7002,-8,67.7,0
30.612,7003,-6,67.7,0
30.612,7004,-7,67.7,0
30.612,7005,-8,67.7,0
30.633,7006,-8,67.7,0
30.633,7007,-8,67.7,0
30.633,7008,-8,67.7,0
30.633,7009,-9,67.7,0
30.633,7010,-9,67.7,0
30.652,7011,-9,67.7,0
30.652,7012,-9,67.7,0
30.652,7013,-9,67.7,0
30.652,7014,-9,67.7,0
30.652,7015,-10,67.7,0
30.676,7016,-10,67.7,0
30.676,7017,-9,67.7,0
30.676,7018,-9,67.7,0
30.676,7019,-9,67.7,0
30.696,7020,-10,67.7,0
30.696,7021,-10,67.7,0
30.696,7022,-10,67.7,0
30.696,7023,-10,67.7,0
30.714,7024,-10,67.7,0
30.715,7025,-9,67.7,0
30.715,7026,-9,67.7,0
30.715,7027,-9,67.7,0
30.715,7028,-7,67.7,0
30.732,7029,-7,67.7,0
30.732,7030,-5,67.7,0
30.733,7031,-5,67.7,0
30.733,7032,-5,67.7,0
30.733,7033,-1,67.7,0
30.753,7034,-1,67.7,0
30.753,7035,2,67.7,0
30.753,7036,3,67.7,0
30.753,7037,4,67.7,0
30.753,7038,6,67.7,0
30.753,7039,9,67.7,0
30.772,7040,14,67.7,0
30.772,7041,21,67.7,0
30.772,7042,28,67.7,0
30.772,7043,36,67.7,0
30.772,7044,42,67.7,0
30.802,7045,45,67.5,0
30.802,7046,47,67.5,0
30.802,7047,48,67.5,0
30.802,7048,47,67.5,0
30.802,7049,44,67.5,0
30.823,7050,40,67.5,0
30.823,7051,34,67.5,0
30.823,7052,28,67.5,0
30.823,7053,22,67.5,0
30.823,7054,17,67.5,0
30.843,7055,11,67.5,0
30.843,7056,6,67.5,0
30.843,7057,1,67.5,0
30.843,7058,-2,67.5,0
30.843,7059,-5,67.5,0
30.843,7060,-8,67.5,0
30.865,7061,-11,67.5,0
30.865,7062,-14,67.5,0
30.865,7063,-16,67.5,0
30.865,7064,-19,67.5,0
30.893,7065,-20,67.5,0
30.893,7066,-22,67.5,0
30.893,7067,-23,67.5,0
30.893,7068,-25,67.5,0
30.903,7069,-28,67.5,0
30.903,7070,-35,67.5,0
30.903,7071,-49,67.5,0
30.903,7072,-58,67.5,0
30.925,7073,-58,67.5,0
30.925,7074,-30,67.5,0
30.925,7075,18,67.5,0
30.925,7076,84,67.5,0
30.946,7077,150,67.5,0
30.946,7078,209,67.5,0
30.946,7079,244,67.5,0
30.946,7080,249,67.5,0
30.963,7081,210,67.5,0
30.963,7082,141,67.5,0
30.963,7083,59,67.5,0
30.963,7084,-7,67.5,0
30.963,7085,-47,67.5,0
30.982,7086,-66,67.5,0
30.982,7087,-70,67.5,0
30.982,7088,-73,67.5,0
30.982,7089,-76,67.5,0
31.012,7090,-82,67.5,0
31.013,7091,-86,67.5,0
31.013,7092,-87,67.5,0
31.013,7093,-87,67.5,0
31.033,7094,-84,67.5,0
31.034,7095,-81,67.5,0
31.034,7096,-78,67.5,0
31.034,7097,-76,67.5,0
31.055,7098,-73,67.5,0
31.055,7099,-71,67.5,0
31.055,7100,-69,67.5,0
31.055,7101,-66,67.5,0
31.073,7102,-64,67.5,0
31.073,7103,-61,67.5,0
31.073,7104,-58,67.5,0
31.073,7105,-55,67.5,0
31.102,7106,-52,67.5,0
31.102,7107,-50,67.5,0
31.102,7108,-45,67.5,0
31.102,7109,-43,67.5,0
31.112,7110,-40,67.5,0
31.113,7111,-37,67.5,0
31.113,7112,-35,67.5,0
31.113,7113,-32,67.5,0
31.132,7114,-30,67.5,0
31.132,7115,-28,67.5,0
31.132,7116,-25,67.5,0
31.132,7117,-22,67.5,0
31.152,7118,-19,67.5,0
31.152,7119,-16,67.5,0
31.152,7120,-14,67.5,0
31.152,7121,-12,67.5,0
31.173,7122,-10,67.5,0
31.173,7123,-9,67.5,0
31.173,7124,-8,67.5,0
31.173,7125,-7,67.5,0
31.193,7126,-5,67.5,0
31.193,7127,-3,67.5,0
31.193,7128,-2,67.5,0
31.193,7129,-1,67.5,0
31.193,7130,-1,67.5,0
31.213,7131,-1,67.5,0
31.213,7132,-1,67.5,0
31.213,7133,-1,67.5,0
31.213,7134,-2,67.5,0
31.213,7135,-3,67.5,0
31.248,7136,-4,67.5,0
31.248,7137,-5,67.5,0
31.248,7138,-7,67.5,0
31.248,7139,-8,67.5,0
31.248,7140,-10,67.5,0
31.263,7141,-12,67.5,0
31.263,7142,-13,67.5,0
31.263,7143,-15,67.5,0
31.263,7144,-16,67.5,0
31.283,7145,-17,67.5,0
31.283,7146,-19,67.5,0
31.283,7147,-19,67.5,0
31.283,7148,-19,67.5,0
31.312,7149,-20,67.5,0
31.312,7150,-20,67.5,0
31.313,7151,-19,67.5,0
31.313,7152,-20,67.5,0
31.323,7153,-19,67.5,0
31.323,7154,-19,67.5,0
31.323,7155,-19,67.5,0
31.323,7156,-18,67.5,0
31.343,7157,-17,67.5,0
31.343,7158,-15,67.5,0
31.343,7159,-14,67.5,0
31.343,7160,-12,67.5,0
31.365,7161,-11,67.5,0
31.365,7162,-9,67.5,0
31.365,7163,-7,67.5,0
31.365,7164,-6,67.5,0
31.365,7165,-5,67.5,0
31.382,7166,-5,67.5,0
31.382,7167,-5,67.5,0
31.382,7168,-4,67.5,0
31.382,7169,-4,67.5,0
31.382,7170,-3,67.5,0
31.402,7171,-2,67.5,0
31.402,7172,-1,67.5,0
31.402,7173,0,67.5,1
31.402,7174,0,67.5,1
31.402,7175,0,67.5,1
31.402,7176,0,67.5,1
31.423,7177,1,67.5,0
31.424,7178,1,67.5,0
31.424,7179,1,67.5,0
31.424,7180,1,67.5,0
31.424,7181,1,67.5,0
31.424,7182,1,67.5,0
31.424,7183,1,67.5,0
31.442,7184,1,67.5,0
31.442,7185,1,67.5,0
31.442,7186,1,67.5,0
31.442,7187,2,67.5,0
31.442,7188,2,67.5,0
31.442,7189,3,67.5,0
31.476,7190,3,67.5,0
31.476,7191,3,67.5,0
31.476,7192,3,67.5,0
31.476,7193,3,67.5,0
31.476,7194,3,67.5,0
31.476,7195,3,67.5,0
31.476,7196,3,67.5,0
31.493,7197,3,67.5,0
31.493,7198,3,67.5,0
31.493,7199,2,67.5,0
31.493,7200,2,67.5,0
31.493,7201,2,67.5,0
31.493,7202,2,67.5,0
31.493,7203,2,67.5,0
31.517,7204,2,67.5,0
31.517,7205,2,67.5,0
31.517,7206,2,67.5,0
31.517,7207,2,67.5,0
31.517,7208,2,67.5,0
31.517,7209,2,67.5,0
31.532,7210,1,67.5,0
31.532,7211,0,67.5,1
31.532,7212,0,67.5,1
31.532,7213,0,67.5,1
31.532,7214,0,67.5,1
31.532,7215,0,67.5,1
31.532,7216,0,67.5,1
31.552,7217,-1,67.5,0
31.552,7218,-2,67.5,0
31.552,7219,-2,67.5,0
31.552,7220,-2,67.5,0
31.552,7221,-3,67.5,0
31.583,7222,-3,67.5,0
31.583,7223,-3,67.5,0
31.583,7224,-3,67.5,0
31.583,7225,-4,67.5,0
31.583,7226,-4,67.5,0
31.603,7227,-4,67.5,0
31.603,7228,-3,67.5,0
31.603,7229,-2,67.5,0
31.603,7230,-2,67.5,0
31.603,7231,-2,67.5,0
31.622,7232,-2,67.5,0
31.622,7233,-3,67.5,0
31.622,7234,-3,67.5,0
31.622,7235,-3,67.5,0
31.622,7236,-3,67.5,0
31.646,7237,-2,67.5,0
31.646,7238,0,67.5,1
31.646,7239,0,67.5,1
31.646,7240,1,67.5,0
31.646,7241,2,67.5,0
31.646,7242,4,67.5,0
31.665,7243,6,67.5,0
31.665,7244,9,67.5,0
31.665,7245,14,67.5,0
31.665,7246,21,67.5,0
31.665,7247,28,67.5,0
31.665,7248,35,67.5,0
31.684,7249,40,67.5,0
31.684,7250,44,67.5,0
31.684,7251,46,67.1,0
31.684,7252,47,67.1,0
31.684,7253,45,67.1,0
31.702,7254,42,67.1,0
31.702,7255,37,67.1,0
31.702,7256,32,67.1,0
31.702,7257,26,67.1,0
31.702,7258,21,67.1,0
31.733,7259,15,67.1,0
31.733,7260,9,67.1,0
31.733,7261,4,67.1,0
31.733,7262,0,67.1,1
31.733,7263,-3,67.1,0
31.754,7264,-6,67.1,0
31.754,7265,-9,67.1,0
31.754,7266,-11,67.1,0
31.754,7267,-14,67.1,0
31.754,7268,-16,67.1,0
31.773,7269,-18,67.1,0
31.773,7270,-21,67.1,0
31.773,7271,-23,67.1,0
31.773,7272,-25,67.1,0
31.792,7273,-27,67.1,0
31.792,7274,-30,67.1,0
31.792,7275,-38,67.1,0
31.792,7276,-51,67.1,0
31.814,7277,-67,67.1,0
31.814,7278,-84,67.1,0
31.814,7279,-92,67.1,0
31.814,7280,-81,67.1,0
31.836,7281,-41,67.1,0
31.836,7282,13,67.1,0
31.836,7283,86,67.1,0
31.836,7284,153,67.1,0
31.852,7285,211,67.1,0
31.852,7286,262,67.1,0
31.852,7287,287,67.1,0
31.852,7288,279,67.1,0
31.873,7289,234,67.1,0
31.873,7290,160,67.1,0
31.874,7291,79,67.1,0
31.874,7292,12,67.1,0
31.895,7293,-32,67.1,0
31.895,7294,-58,67.1,0
31.895,7295,-70,67.1,0
31.895,7296,-76,67.1,0
31.915,7297,-80,67.1,0
31.915,7298,-84,67.1,0
31.915,7299,-89,67.1,0
31.915,7300,-91,67.1,0
31.942,7301,-91,67.1,0
31.942,7302,-90,67.1,0
31.942,7303,-89,67.1,0
31.942,7304,-87,67.1,0
31.963,7305,-85,67.1,0
31.963,7306,-83,67.1,0
31.963,7307,-80,67.1,0
31.963,7308,-77,67.1,0
31.985,7309,-74,67.1,0
31.985,7310,-72,67.1,0
31.986,7311,-69,67.1,0
31.986,7312,-67,67.1,0
32.004,7313,-64,67.1,0
32.004,7314,-60,67.1,0
32.004,7315,-59,67.1,0
32.004,7316,-55,67.1,0
32.025,7317,-53,67.1,0
32.025,7318,-51,67.1,0
32.025,7319,-48,67.1,0
32.025,7320,-45,67.1,0
32.043,7321,-41,67.1,0
32.043,7322,-37,67.1,0
32.043,7323,-33,67.1,0
32.043,7324,-31,67.1,0
32.062,7325,-28,67.1,0
32.062,7326,-25,67.1,0
32.062,7327,-22,67.1,0
32.062,7328,-19,67.1,0
32.082,7329,-17,67.1,0
32.082,7330,-15,67.1,0
32.082,7331,-13,67.1,0
32.082,7332,-11,67.1,0
32.082,7333,-8,67.1,0
32.105,7334,-6,67.1,0
32.105,7335,-4,67.1,0
32.106,7336,-3,67.1,0
32.106,7337,-2,67.1,0
32.106,7338,-1,67.1,0
32.125,7339,-1,67.1,0
32.125,7340,0,67.1,1
32.125,7341,0,67.1,1
32.125,7342,-1,67.1,0
32.125,7343,-2,67.1,0
32.143,7344,-2,67.1,0
32.143,7345,-3,67.1,0
32.143,7346,-3,67.1,0
32.143,7347,-4,67.1,0
32.143,7348,-5,67.1,0
32.173,7349,-7,67.1,0
32.173,7350,-9,67.1,0
32.173,7351,-10,67.1,0
32.173,7352,-12,67.1,0
32.192,7353,-14,67.1,0
32.192,7354,-15,67.1,0
32.192,7355,-17,67.1,0
32.192,7356,-18,67.1,0
32.213,7357,-19,67.1,0
32.213,7358,-19,67.1,0
32.213,7359,-20,67.1,0
32.213,7360,-20,67.1,0
32.235,7361,-20,67.1,0
32.235,7362,-20,67.1,0
32.235,7363,-20,67.1,0
32.236,7364,-18,67.1,0
32.255,7365,-16,67.1,0
32.255,7366,-14,67.1,0
32.255,7367,-13,67.1,0
32.255,7368,-12,67.1,0
32.275,7369,-11,67.1,0
32.275,7370,-10,67.1,0
32.275,7371,-8,67.1,0
32.275,7372,-7,67.1,0
32.275,7373,-5,67.1,0
32.292,7374,-4,67.1,0
32.292,7375,-4,67.1,0
32.292,7376,-3,67.1,0
32.292,7377,-2,67.1,0
32.292,7378,-1,67.1,0
32.316,7379,0,67.1,1
32.316,7380,0,67.1,1
32.316,7381,0,67.1,1
32.316,7382,0,67.1,1
32.316,7383,0,67.1,1
32.316,7384,0,67.1,1
32.316,7385,0,67.1,1
32.333,7386,0,67.1,1
32.333,7387,0,67.1,1
32.333,7388,0,67.1,1
32.333,7389,0,67.1,1
32.333,7390,0,67.1,1
32.333,7391,0,67.1,1
32.352,7392,-1,67.1,0
32.352,7393,-2,67.1,0
32.352,7394,-2,67.1,0
32.352,7395,-2,67.1,0
32.352,7396,-3,67.1,0
32.374,7397,-3,67.1,0
32.374,7398,-3,67.1,0
32.374,7399,-4,67.1,0
32.374,7400,-3,67.1,0
32.374,7401,-3,67.1,0
32.402,7402,-3,67.1,0
32.402,7403,-3,67.1,0
32.402,7404,-3,67.1,0
32.402,7405,-4,67.1,0
32.402,7406,-4,67.1,0
32.424,7407,-5,67.1,0
32.424,7408,-4,67.1,0
32.424,7409,-3,67.1,0
32.424,7410,-3,67.1,0
32.425,7411,-2,67.1,0
32.444,7412,-2,67.1,0
32.444,7413,-2,67.1,0
32.444,7414,-1,67.1,0
32.444,7415,-1,67.1,0
32.444,7416,-1,67.1,0
32.462,7417,-1,67.1,0
32.463,7418,-2,67.1,0
32.463,7419,-2,67.1,0
32.463,7420,-2,67.1,0
32.463,7421,-3,67.1,0
32.483,7422,-2,67.1,0
32.483,7423,-2,67.1,0
32.483,7424,-1,67.1,0
32.483,7425,-1,67.1,0
32.483,7426,-1,67.1,0
32.505,7427,-1,67.1,0
32.505,7428,-1,67.1,0
32.505,7429,-1,67.1,0
32.505,7430,-1,67.1,0
32.505,7431,0,67.1,1
32.505,7432,0,67.1,1
32.522,7433,1,67.1,0
32.522,7434,1,67.1,0
32.522,7435,2,67.1,0
32.522,7436,2,67.1,0
32.522,7437,3,67.1,0
32.522,7438,5,67.1,0
32.522,7439,6,67.1,0
32.563,7440,7,67.1,0
32.563,7441,9,67.1,0
32.563,7442,11,67.1,0
32.563,7443,13,67.1,0
32.563,7444,16,67.1,0
32.563,7445,20,67.1,0
32.563,7446,26,67.1,0
32.563,7447,34,67.1,0
32.563,7448,42,67.1,0
32.563,7449,48,67.4,0
32.583,7450,52,67.4,0
32.583,7451,55,67.4,0
32.583,7452,56,67.4,0
32.583,7453,57,67.4,0
32.583,7454,55,67.4,0
32.603,7455,51,67.4,0
32.603,7456,46,67.4,0
32.603,7457,44,67.4,0
32.603,7458,37,67.4,0
32.603,7459,32,67.4,0
32.633,7460,24,67.4,0
32.633,7461,17,67.4,0
32.633,7462,12,67.4,0
32.633,7463,8,67.4,0
32.633,7464,4,67.4,0
32.633,7465,1,67.4,0
32.662,7466,-1,67.4,0
32.662,7467,-3,67.4,0
32.662,7468,-5,67.4,0
32.662,7469,-6,67.4,0
32.662,7470,-8,67.4,0
32.673,7471,-10,67.4,0
32.673,7472,-10,67.4,0
32.673,7473,-11,67.4,0
32.673,7474,-13,67.4,0
32.692,7475,-20,67.4,0
32.692,7476,-33,67.4,0
32.692,7477,-49,67.4,0
32.692,7478,-65,67.4,0
32.713,7479,-73,67.4,0
32.713,7480,-62,67.4,0
32.713,7481,-22,67.4,0
32.713,7482,31,67.4,0
32.735,7483,102,67.4,0
32.735,7484,167,67.4,0
32.735,7485,224,67.4,0
32.735,7486,271,67.4,0
32.752,7487,291,67.4,0
32.752,7488,281,67.4,0
32.752,7489,238,67.4,0
32.752,7490,181,67.4,0
32.774,7491,123,67.4,0
32.775,7492,83,67.4,0
32.775,7493,56,67.4,0
32.775,7494,38,67.4,0
32.775,7495,24,67.4,0
32.794,7496,10,67.4,0
32.794,7497,-1,67.4,0
32.794,7498,-12,67.4,0
32.794,7499,-21,67.4,0
32.815,7500,-27,67.4,0
32.815,7501,-31,67.4,0
32.815,7502,-34,67.4,0
32.815,7503,-37,67.4,0
32.843,7504,-38,67.4,0
32.843,7505,-39,67.4,0
32.843,7506,-38,67.4,0
32.843,7507,-38,67.4,0
32.863,7508,-36,67.4,0
32.863,7509,-35,67.4,0
32.863,7510,-34,67.4,0
32.863,7511,-33,67.4,0
32.882,7512,-32,67.4,0
32.882,7513,-31,67.4,0
32.882,7514,-30,67.4,0
32.882,7515,-29,67.4,0
32.903,7516,-27,67.4,0
32.903,7517,-26,67.4,0
32.903,7518,-23,67.4,0
32.903,7519,-20,67.4,0
32.925,7520,-17,67.4,0
32.925,7521,-14,67.4,0
32.925,7522,-10,67.4,0
32.925,7523,-8,67.4,0
32.925,7524,-5,67.4,0
32.946,7525,-3,67.4,0
32.946,7526,0,67.4,1
32.946,7527,1,67.4,0
32.946,7528,4,67.4,0
32.946,7529,6,67.4,0
32.946,7530,7,67.4,0
32.966,7531,10,67.4,0
32.966,7532,12,67.4,0
32.966,7533,14,67.4,0
32.966,7534,15,67.4,0
32.966,7535,16,67.4,0
32.983,7536,18,67.4,0
32.983,7537,19,67.4,0
32.983,7538,20,67.4,0
32.983,7539,20,67.4,0
32.983,7540,20,67.4,0
33.002,7541,20,67.4,0
33.002,7542,20,67.4,0
33.002,7543,19,67.4,0
33.002,7544,19,67.4,0
33.002,7545,18,67.4,0
33.022,7546,18,67.4,0
33.022,7547,17,67.4,0
33.022,7548,16,67.4,0
33.022,7549,14,67.4,0
33.022,7550,12,67.4,0
33.043,7551,10,67.4,0
33.043,7552,8,67.4,0
33.043,7553,6,67.4,0
33.043,7554,4,67.4,0
33.043,7555,2,67.4,0
33.043,7556,1,67.4,0
33.083,7557,0,67.4,1
33.083,7558,0,67.4,1
33.083,7559,0,67.4,1
33.083,7560,-1,67.4,0
33.083,7561,-1,67.4,0
33.083,7562,-1,67.4,0
33.093,7563,-1,67.4,0
33.093,7564,-2,67.4,0
33.093,7565,-2,67.4,0
33.093,7566,-1,67.4,0
33.093,7567,-1,67.4,0
33.113,7568,-1,67.4,0
33.113,7569,-1,67.4,0
33.113,7570,-1,67.4,0
33.113,7571,0,67.4,1
33.113,7572,0,67.4,1
33.113,7573,1,67.4,0
33.136,7574,2,67.4,0
33.136,7575,3,67.4,0
33.136,7576,4,67.4,0
33.136,7577,4,67.4,0
33.136,7578,5,67.4,0
33.136,7579,5,67.4,0
33.155,7580,5,67.4,0
33.156,7581,5,67.4,0
